frame	global_ped_id	x	y	avg_group_size
16550.0	1_389.0	3.56	-5.91	1.9047619047619047
16560.0	1_389.0	3.5	-5.25	1.9047619047619047
16570.0	1_389.0	3.41	-4.57	1.9047619047619047
16580.0	1_389.0	3.3	-4.03	1.9047619047619047
16590.0	1_389.0	3.28	-3.45	1.9047619047619047
16600.0	1_389.0	3.25	-2.81	1.9047619047619047
16610.0	1_389.0	3.24	-2.25	1.9047619047619047
16620.0	1_389.0	3.26	-1.74	1.9047619047619047
16630.0	1_389.0	3.35	-1.13	1.9047619047619047
16640.0	1_389.0	3.34	-0.4	1.9047619047619047
16650.0	1_389.0	3.42	0.17	1.9047619047619047
16660.0	1_389.0	3.49	0.83	1.9047619047619047
16670.0	1_389.0	3.51	1.18	1.9047619047619047
16680.0	1_389.0	3.48	1.88	1.9047619047619047
1010.0	1_39.0	-2.74	-3.22	0.875
1020.0	1_39.0	-2.71	-3.06	0.875
1030.0	1_39.0	-2.74	-2.76	0.875
1040.0	1_39.0	-2.7	-2.51	0.875
1050.0	1_39.0	-2.63	-2.3	0.875
1060.0	1_39.0	-2.64	-2.06	0.875
1070.0	1_39.0	-2.66	-1.97	0.875
1080.0	1_39.0	-2.59	-2.01	0.875
16540.0	1_390.0	3.84	-2.7	0.9333333333333333
16550.0	1_390.0	3.83	-2.25	0.9333333333333333
16560.0	1_390.0	3.82	-1.84	0.9333333333333333
16570.0	1_390.0	3.61	-1.38	0.9333333333333333
16580.0	1_390.0	3.69	-0.98	0.9333333333333333
16590.0	1_390.0	3.69	-0.57	0.9333333333333333
16600.0	1_390.0	3.61	-0.15	0.9333333333333333
16610.0	1_390.0	3.6	0.24	0.9333333333333333
16620.0	1_390.0	3.61	0.63	0.9333333333333333
16630.0	1_390.0	3.6	1.05	0.9333333333333333
16640.0	1_390.0	3.6	1.41	0.9333333333333333
16650.0	1_390.0	3.75	1.86	0.9333333333333333
16660.0	1_390.0	3.75	2.27	0.9333333333333333
16670.0	1_390.0	3.78	2.67	0.9333333333333333
16680.0	1_390.0	3.82	2.97	0.9333333333333333
16570.0	1_391.0	3.34	-10.19	0.9565217391304348
16580.0	1_391.0	3.12	-9.64	0.9565217391304348
16590.0	1_391.0	3.04	-9.14	0.9565217391304348
16600.0	1_391.0	2.91	-8.65	0.9565217391304348
16610.0	1_391.0	2.69	-8.15	0.9565217391304348
16620.0	1_391.0	2.66	-7.61	0.9565217391304348
16630.0	1_391.0	2.6	-7.2	0.9565217391304348
16640.0	1_391.0	2.5	-6.81	0.9565217391304348
16650.0	1_391.0	2.47	-6.45	0.9565217391304348
16660.0	1_391.0	2.42	-6.12	0.9565217391304348
16670.0	1_391.0	2.35	-5.8	0.9565217391304348
16680.0	1_391.0	2.39	-5.52	0.9565217391304348
16690.0	1_391.0	2.49	-5.23	0.9565217391304348
16700.0	1_391.0	2.6	-4.91	0.9565217391304348
16710.0	1_391.0	2.65	-4.62	0.9565217391304348
16720.0	1_391.0	2.89	-4.27	0.9565217391304348
16730.0	1_391.0	2.98	-3.98	0.9565217391304348
16740.0	1_391.0	2.95	-3.64	0.9565217391304348
16750.0	1_391.0	2.97	-3.42	0.9565217391304348
16760.0	1_391.0	3.01	-3.14	0.9565217391304348
16770.0	1_391.0	2.97	-2.92	0.9565217391304348
16780.0	1_391.0	2.96	-2.78	0.9565217391304348
16790.0	1_391.0	2.98	-2.59	0.9565217391304348
16590.0	1_392.0	3.92	-4.09	0.95
16600.0	1_392.0	3.56	-4.25	0.95
16610.0	1_392.0	3.16	-4.19	0.95
16620.0	1_392.0	2.82	-4.18	0.95
16630.0	1_392.0	2.49	-4.3	0.95
16640.0	1_392.0	2.19	-4.3	0.95
16650.0	1_392.0	1.9	-4.24	0.95
16660.0	1_392.0	1.65	-4.24	0.95
16670.0	1_392.0	1.37	-4.38	0.95
16680.0	1_392.0	1.05	-4.42	0.95
16690.0	1_392.0	0.72	-4.36	0.95
16700.0	1_392.0	0.4	-4.35	0.95
16710.0	1_392.0	-0.09	-4.47	0.95
16720.0	1_392.0	-0.36	-4.34	0.95
16730.0	1_392.0	-0.65	-4.37	0.95
16740.0	1_392.0	-0.95	-4.44	0.95
16750.0	1_392.0	-1.21	-4.44	0.95
16760.0	1_392.0	-1.35	-4.39	0.95
16770.0	1_392.0	-1.37	-4.39	0.95
16780.0	1_392.0	-1.37	-4.39	0.95
16600.0	1_393.0	0.75	-9.32	1.894736842105263
16610.0	1_393.0	0.74	-8.59	1.894736842105263
16620.0	1_393.0	0.91	-7.78	1.894736842105263
16630.0	1_393.0	0.95	-7.03	1.894736842105263
16640.0	1_393.0	0.79	-6.25	1.894736842105263
16650.0	1_393.0	0.75	-5.46	1.894736842105263
16660.0	1_393.0	0.69	-4.71	1.894736842105263
16670.0	1_393.0	0.61	-3.88	1.894736842105263
16680.0	1_393.0	0.49	-3.11	1.894736842105263
16690.0	1_393.0	0.56	-2.24	1.894736842105263
16700.0	1_393.0	0.55	-1.46	1.894736842105263
16710.0	1_393.0	0.58	-0.83	1.894736842105263
16720.0	1_393.0	0.6	-0.14	1.894736842105263
16730.0	1_393.0	0.61	0.51	1.894736842105263
16740.0	1_393.0	0.5	1.15	1.894736842105263
16750.0	1_393.0	0.5	1.76	1.894736842105263
16760.0	1_393.0	0.61	2.4	1.894736842105263
16770.0	1_393.0	0.63	3.03	1.894736842105263
16780.0	1_393.0	0.63	3.67	1.894736842105263
16600.0	1_394.0	0.25	-9.03	1.894736842105263
16610.0	1_394.0	0.26	-8.3	1.894736842105263
16620.0	1_394.0	0.33	-7.57	1.894736842105263
16630.0	1_394.0	0.34	-6.82	1.894736842105263
16640.0	1_394.0	0.26	-6.03	1.894736842105263
16650.0	1_394.0	0.27	-5.27	1.894736842105263
16660.0	1_394.0	0.2	-4.41	1.894736842105263
16670.0	1_394.0	0.17	-3.75	1.894736842105263
16680.0	1_394.0	0.07	-3.0	1.894736842105263
16690.0	1_394.0	0.07	-2.23	1.894736842105263
16700.0	1_394.0	0.06	-1.48	1.894736842105263
16710.0	1_394.0	0.06	-0.69	1.894736842105263
16720.0	1_394.0	0.11	-0.04	1.894736842105263
16730.0	1_394.0	0.12	0.75	1.894736842105263
16740.0	1_394.0	0.04	1.48	1.894736842105263
16750.0	1_394.0	0.18	2.03	1.894736842105263
16760.0	1_394.0	0.12	2.83	1.894736842105263
16770.0	1_394.0	0.12	3.4	1.894736842105263
16780.0	1_394.0	0.11	4.1	1.894736842105263
16610.0	1_395.0	2.05	3.59	0.9444444444444444
16620.0	1_395.0	2.15	3.02	0.9444444444444444
16630.0	1_395.0	2.12	2.28	0.9444444444444444
16640.0	1_395.0	2.1	1.64	0.9444444444444444
16650.0	1_395.0	2.03	0.93	0.9444444444444444
16660.0	1_395.0	2.06	0.23	0.9444444444444444
16670.0	1_395.0	2.04	-0.45	0.9444444444444444
16680.0	1_395.0	1.92	-1.12	0.9444444444444444
16690.0	1_395.0	1.92	-1.92	0.9444444444444444
16700.0	1_395.0	1.8	-2.65	0.9444444444444444
16710.0	1_395.0	1.8	-3.46	0.9444444444444444
16720.0	1_395.0	1.77	-4.15	0.9444444444444444
16730.0	1_395.0	1.72	-5.06	0.9444444444444444
16740.0	1_395.0	1.72	-5.85	0.9444444444444444
16750.0	1_395.0	1.68	-6.65	0.9444444444444444
16760.0	1_395.0	1.71	-7.45	0.9444444444444444
16770.0	1_395.0	1.72	-8.22	0.9444444444444444
16780.0	1_395.0	1.72	-9.02	0.9444444444444444
16670.0	1_396.0	3.84	-5.52	0.9285714285714286
16680.0	1_396.0	3.76	-4.81	0.9285714285714286
16690.0	1_396.0	3.85	-4.1	0.9285714285714286
16700.0	1_396.0	3.73	-3.36	0.9285714285714286
16710.0	1_396.0	3.72	-2.69	0.9285714285714286
16720.0	1_396.0	3.79	-2.07	0.9285714285714286
16730.0	1_396.0	3.71	-1.44	0.9285714285714286
16740.0	1_396.0	3.73	-0.75	0.9285714285714286
16750.0	1_396.0	3.76	-0.14	0.9285714285714286
16760.0	1_396.0	3.75	0.54	0.9285714285714286
16770.0	1_396.0	3.73	1.17	0.9285714285714286
16780.0	1_396.0	3.79	1.81	0.9285714285714286
16790.0	1_396.0	3.68	2.44	0.9285714285714286
16800.0	1_396.0	3.66	2.96	0.9285714285714286
16720.0	1_398.0	2.02	2.65	1.4705882352941178
16730.0	1_398.0	1.94	1.95	1.4705882352941178
16740.0	1_398.0	1.95	1.29	1.4705882352941178
16750.0	1_398.0	1.97	0.67	1.4705882352941178
16760.0	1_398.0	1.99	0.07	1.4705882352941178
16770.0	1_398.0	2.06	-0.59	1.4705882352941178
16780.0	1_398.0	2.02	-1.27	1.4705882352941178
16790.0	1_398.0	1.96	-1.96	1.4705882352941178
16800.0	1_398.0	1.94	-2.65	1.4705882352941178
16810.0	1_398.0	1.93	-3.38	1.4705882352941178
16820.0	1_398.0	2.0	-4.13	1.4705882352941178
16830.0	1_398.0	2.05	-4.89	1.4705882352941178
16840.0	1_398.0	2.17	-5.8	1.4705882352941178
16850.0	1_398.0	2.32	-6.53	1.4705882352941178
16860.0	1_398.0	2.35	-7.16	1.4705882352941178
16870.0	1_398.0	2.47	-7.85	1.4705882352941178
16880.0	1_398.0	2.51	-8.57	1.4705882352941178
16720.0	1_399.0	0.89	2.94	1.4705882352941178
16730.0	1_399.0	0.9	2.42	1.4705882352941178
16740.0	1_399.0	1.04	1.9	1.4705882352941178
16750.0	1_399.0	1.11	1.3	1.4705882352941178
16760.0	1_399.0	1.2	0.6	1.4705882352941178
16770.0	1_399.0	1.25	-0.15	1.4705882352941178
16780.0	1_399.0	1.24	-0.87	1.4705882352941178
16790.0	1_399.0	1.23	-1.6	1.4705882352941178
16800.0	1_399.0	1.21	-2.34	1.4705882352941178
16810.0	1_399.0	1.22	-3.12	1.4705882352941178
16820.0	1_399.0	1.24	-3.87	1.4705882352941178
16830.0	1_399.0	1.28	-4.63	1.4705882352941178
16840.0	1_399.0	1.23	-5.45	1.4705882352941178
16850.0	1_399.0	1.36	-6.1	1.4705882352941178
16860.0	1_399.0	1.42	-6.85	1.4705882352941178
16870.0	1_399.0	1.46	-7.6	1.4705882352941178
16880.0	1_399.0	1.52	-8.37	1.4705882352941178
0.0	1_4.0	2.74	-2.5	0.875
10.0	1_4.0	2.76	-1.77	0.875
20.0	1_4.0	2.73	-1.07	0.875
30.0	1_4.0	2.73	-0.42	0.875
40.0	1_4.0	2.71	0.34	0.875
50.0	1_4.0	2.63	0.94	0.875
60.0	1_4.0	2.59	1.68	0.875
70.0	1_4.0	2.53	2.24	0.875
1050.0	1_40.0	-1.6	0.95	1.3333333333333333
1060.0	1_40.0	-1.6	0.95	1.3333333333333333
1070.0	1_40.0	-1.6	0.95	1.3333333333333333
16720.0	1_400.0	1.27	3.11	0.8571428571428571
16730.0	1_400.0	1.18	3.25	0.8571428571428571
16740.0	1_400.0	1.14	3.32	0.8571428571428571
16750.0	1_400.0	1.1	3.26	0.8571428571428571
16760.0	1_400.0	1.11	3.2	0.8571428571428571
16770.0	1_400.0	1.13	3.17	0.8571428571428571
16780.0	1_400.0	1.1	3.18	0.8571428571428571
16800.0	1_401.0	2.88	-2.24	0.6666666666666666
16810.0	1_401.0	2.46	-1.99	0.6666666666666666
16820.0	1_401.0	2.0	-1.68	0.6666666666666666
17260.0	1_402.0	2.23	-1.34	1.7142857142857142
17270.0	1_402.0	2.24	-1.87	1.7142857142857142
17280.0	1_402.0	2.26	-2.36	1.7142857142857142
17290.0	1_402.0	2.41	-2.87	1.7142857142857142
17300.0	1_402.0	2.51	-3.36	1.7142857142857142
17310.0	1_402.0	2.53	-3.9	1.7142857142857142
17320.0	1_402.0	2.58	-4.46	1.7142857142857142
17260.0	1_403.0	3.02	-1.12	1.7142857142857142
17270.0	1_403.0	3.06	-1.7	1.7142857142857142
17280.0	1_403.0	3.12	-2.17	1.7142857142857142
17290.0	1_403.0	3.12	-2.69	1.7142857142857142
17300.0	1_403.0	3.13	-3.21	1.7142857142857142
17310.0	1_403.0	3.17	-3.74	1.7142857142857142
17320.0	1_403.0	3.22	-4.08	1.7142857142857142
17260.0	1_404.0	1.92	-8.36	1.7142857142857142
17270.0	1_404.0	1.97	-7.81	1.7142857142857142
17280.0	1_404.0	1.92	-7.21	1.7142857142857142
17290.0	1_404.0	2.06	-6.67	1.7142857142857142
17300.0	1_404.0	2.1	-6.14	1.7142857142857142
17310.0	1_404.0	1.96	-5.61	1.7142857142857142
17320.0	1_404.0	1.92	-5.08	1.7142857142857142
17260.0	1_405.0	1.42	-8.11	1.7142857142857142
17270.0	1_405.0	1.38	-7.55	1.7142857142857142
17280.0	1_405.0	1.52	-7.07	1.7142857142857142
17290.0	1_405.0	1.46	-6.54	1.7142857142857142
17300.0	1_405.0	1.4	-5.96	1.7142857142857142
17310.0	1_405.0	1.45	-5.4	1.7142857142857142
17320.0	1_405.0	1.28	-4.83	1.7142857142857142
17550.0	1_408.0	0.99	-3.39	0.9090909090909091
17560.0	1_408.0	1.0	-2.77	0.9090909090909091
17570.0	1_408.0	1.04	-2.14	0.9090909090909091
17580.0	1_408.0	1.04	-1.5	0.9090909090909091
17590.0	1_408.0	1.04	-0.91	0.9090909090909091
17600.0	1_408.0	1.05	-0.28	0.9090909090909091
17610.0	1_408.0	1.05	0.35	0.9090909090909091
17620.0	1_408.0	1.08	0.93	0.9090909090909091
17630.0	1_408.0	1.13	1.57	0.9090909090909091
17640.0	1_408.0	1.15	2.17	0.9090909090909091
17650.0	1_408.0	1.23	2.74	0.9090909090909091
17550.0	1_409.0	2.49	3.29	0.9411764705882353
17560.0	1_409.0	2.38	2.6	0.9411764705882353
17570.0	1_409.0	2.35	1.86	0.9411764705882353
17580.0	1_409.0	2.26	1.13	0.9411764705882353
17590.0	1_409.0	2.27	0.41	0.9411764705882353
17600.0	1_409.0	2.2	-0.29	0.9411764705882353
17610.0	1_409.0	2.08	-1.0	0.9411764705882353
17620.0	1_409.0	2.03	-1.74	0.9411764705882353
17630.0	1_409.0	1.9	-2.52	0.9411764705882353
17640.0	1_409.0	1.92	-3.3	0.9411764705882353
17650.0	1_409.0	1.9	-4.06	0.9411764705882353
17660.0	1_409.0	1.89	-4.81	0.9411764705882353
17670.0	1_409.0	1.94	-5.57	0.9411764705882353
17680.0	1_409.0	1.94	-6.35	0.9411764705882353
17690.0	1_409.0	1.91	-7.2	0.9411764705882353
17700.0	1_409.0	1.96	-7.88	0.9411764705882353
17710.0	1_409.0	1.92	-8.65	0.9411764705882353
1050.0	1_41.0	-1.74	1.3	1.1666666666666667
1060.0	1_41.0	-1.74	1.3	1.1666666666666667
1070.0	1_41.0	-1.74	1.3	1.1666666666666667
1080.0	1_41.0	-1.74	1.3	1.1666666666666667
1090.0	1_41.0	-1.74	1.3	1.1666666666666667
1100.0	1_41.0	-1.74	1.3	1.1666666666666667
17590.0	1_410.0	3.7	-2.0	0.9090909090909091
17600.0	1_410.0	3.69	-1.53	0.9090909090909091
17610.0	1_410.0	3.69	-1.15	0.9090909090909091
17620.0	1_410.0	3.47	-0.7	0.9090909090909091
17630.0	1_410.0	3.42	-0.26	0.9090909090909091
17640.0	1_410.0	3.41	0.17	0.9090909090909091
17650.0	1_410.0	3.36	0.64	0.9090909090909091
17660.0	1_410.0	3.36	1.05	0.9090909090909091
17670.0	1_410.0	3.33	1.45	0.9090909090909091
17680.0	1_410.0	3.19	1.81	0.9090909090909091
17690.0	1_410.0	3.15	2.01	0.9090909090909091
17590.0	1_411.0	3.63	-5.72	0.9090909090909091
17600.0	1_411.0	3.62	-5.19	0.9090909090909091
17610.0	1_411.0	3.62	-4.62	0.9090909090909091
17620.0	1_411.0	3.62	-4.09	0.9090909090909091
17630.0	1_411.0	3.62	-3.56	0.9090909090909091
17640.0	1_411.0	3.61	-3.03	0.9090909090909091
17650.0	1_411.0	3.62	-2.58	0.9090909090909091
17660.0	1_411.0	3.61	-2.06	0.9090909090909091
17670.0	1_411.0	3.6	-1.55	0.9090909090909091
17680.0	1_411.0	3.6	-1.16	0.9090909090909091
17690.0	1_411.0	3.69	-0.87	0.9090909090909091
17620.0	1_412.0	2.73	3.47	0.9545454545454546
17630.0	1_412.0	2.6	2.91	0.9545454545454546
17640.0	1_412.0	2.45	2.31	0.9545454545454546
17650.0	1_412.0	2.38	1.71	0.9545454545454546
17660.0	1_412.0	2.28	1.13	0.9545454545454546
17670.0	1_412.0	2.16	0.54	0.9545454545454546
17680.0	1_412.0	2.14	-0.07	0.9545454545454546
17690.0	1_412.0	2.09	-0.68	0.9545454545454546
17700.0	1_412.0	2.05	-1.27	0.9545454545454546
17710.0	1_412.0	2.05	-1.86	0.9545454545454546
17720.0	1_412.0	1.96	-2.48	0.9545454545454546
17730.0	1_412.0	1.89	-3.04	0.9545454545454546
17740.0	1_412.0	1.83	-3.64	0.9545454545454546
17750.0	1_412.0	1.76	-4.29	0.9545454545454546
17760.0	1_412.0	1.79	-4.93	0.9545454545454546
17770.0	1_412.0	1.71	-5.62	0.9545454545454546
17780.0	1_412.0	1.65	-6.23	0.9545454545454546
17790.0	1_412.0	1.69	-6.79	0.9545454545454546
17800.0	1_412.0	1.63	-7.4	0.9545454545454546
17810.0	1_412.0	1.52	-8.02	0.9545454545454546
17820.0	1_412.0	1.48	-8.64	0.9545454545454546
17830.0	1_412.0	1.38	-9.24	0.9545454545454546
17750.0	1_413.0	0.67	-9.43	0.9523809523809523
17760.0	1_413.0	0.7	-8.8	0.9523809523809523
17770.0	1_413.0	0.74	-8.19	0.9523809523809523
17780.0	1_413.0	0.8	-7.59	0.9523809523809523
17790.0	1_413.0	0.89	-7.01	0.9523809523809523
17800.0	1_413.0	1.0	-6.4	0.9523809523809523
17810.0	1_413.0	1.16	-5.78	0.9523809523809523
17820.0	1_413.0	1.34	-5.2	0.9523809523809523
17830.0	1_413.0	1.5	-4.61	0.9523809523809523
17840.0	1_413.0	1.68	-4.03	0.9523809523809523
17850.0	1_413.0	1.85	-3.43	0.9523809523809523
17860.0	1_413.0	2.08	-2.82	0.9523809523809523
17870.0	1_413.0	2.26	-2.21	0.9523809523809523
17880.0	1_413.0	2.39	-1.59	0.9523809523809523
17890.0	1_413.0	2.52	-0.94	0.9523809523809523
17900.0	1_413.0	2.61	-0.32	0.9523809523809523
17910.0	1_413.0	2.73	0.29	0.9523809523809523
17920.0	1_413.0	2.87	0.9	0.9523809523809523
17930.0	1_413.0	3.01	1.48	0.9523809523809523
17940.0	1_413.0	3.22	2.05	0.9523809523809523
17950.0	1_413.0	3.48	2.73	0.9523809523809523
17770.0	1_414.0	2.79	-10.1	0.9523809523809523
17780.0	1_414.0	2.69	-9.56	0.9523809523809523
17790.0	1_414.0	2.63	-8.95	0.9523809523809523
17800.0	1_414.0	2.66	-8.25	0.9523809523809523
17810.0	1_414.0	2.63	-7.57	0.9523809523809523
17820.0	1_414.0	2.68	-6.89	0.9523809523809523
17830.0	1_414.0	2.71	-6.26	0.9523809523809523
17840.0	1_414.0	2.73	-5.57	0.9523809523809523
17850.0	1_414.0	2.82	-4.89	0.9523809523809523
17860.0	1_414.0	2.81	-4.25	0.9523809523809523
17870.0	1_414.0	2.82	-3.62	0.9523809523809523
17880.0	1_414.0	2.89	-2.94	0.9523809523809523
17890.0	1_414.0	2.84	-2.46	0.9523809523809523
17900.0	1_414.0	2.8	-2.0	0.9523809523809523
17910.0	1_414.0	2.81	-1.52	0.9523809523809523
17920.0	1_414.0	2.75	-1.0	0.9523809523809523
17930.0	1_414.0	2.75	-0.38	0.9523809523809523
17940.0	1_414.0	2.78	0.23	0.9523809523809523
17950.0	1_414.0	2.76	0.85	0.9523809523809523
17960.0	1_414.0	2.82	1.45	0.9523809523809523
17970.0	1_414.0	2.89	2.05	0.9523809523809523
17800.0	1_415.0	2.19	1.54	0.9444444444444444
17810.0	1_415.0	2.17	0.95	0.9444444444444444
17820.0	1_415.0	2.11	0.39	0.9444444444444444
17830.0	1_415.0	2.04	-0.2	0.9444444444444444
17840.0	1_415.0	1.93	-0.7	0.9444444444444444
17850.0	1_415.0	1.74	-1.25	0.9444444444444444
17860.0	1_415.0	1.64	-1.87	0.9444444444444444
17870.0	1_415.0	1.45	-2.43	0.9444444444444444
17880.0	1_415.0	1.28	-3.01	0.9444444444444444
17890.0	1_415.0	1.2	-3.6	0.9444444444444444
17900.0	1_415.0	1.1	-4.21	0.9444444444444444
17910.0	1_415.0	1.09	-4.85	0.9444444444444444
17920.0	1_415.0	1.08	-5.4	0.9444444444444444
17930.0	1_415.0	1.06	-6.01	0.9444444444444444
17940.0	1_415.0	1.15	-6.65	0.9444444444444444
17950.0	1_415.0	1.13	-7.25	0.9444444444444444
17960.0	1_415.0	1.16	-7.88	0.9444444444444444
17970.0	1_415.0	1.2	-8.45	0.9444444444444444
17880.0	1_416.0	1.63	1.68	0.9473684210526315
17890.0	1_416.0	1.58	1.19	0.9473684210526315
17900.0	1_416.0	1.6	0.66	0.9473684210526315
17910.0	1_416.0	1.56	0.11	0.9473684210526315
17920.0	1_416.0	1.56	-0.39	0.9473684210526315
17930.0	1_416.0	1.55	-0.95	0.9473684210526315
17940.0	1_416.0	1.51	-1.5	0.9473684210526315
17950.0	1_416.0	1.51	-2.06	0.9473684210526315
17960.0	1_416.0	1.43	-2.62	0.9473684210526315
17970.0	1_416.0	1.38	-3.14	0.9473684210526315
17980.0	1_416.0	1.34	-3.73	0.9473684210526315
17990.0	1_416.0	1.28	-4.31	0.9473684210526315
18000.0	1_416.0	1.28	-4.85	0.9473684210526315
18010.0	1_416.0	1.27	-5.41	0.9473684210526315
18020.0	1_416.0	1.22	-5.94	0.9473684210526315
18030.0	1_416.0	1.22	-6.5	0.9473684210526315
18040.0	1_416.0	1.16	-7.04	0.9473684210526315
18050.0	1_416.0	1.15	-7.53	0.9473684210526315
18060.0	1_416.0	1.13	-8.1	0.9473684210526315
17920.0	1_417.0	3.71	-0.95	0.9333333333333333
17930.0	1_417.0	3.54	-1.45	0.9333333333333333
17940.0	1_417.0	3.36	-1.92	0.9333333333333333
17950.0	1_417.0	3.1	-2.33	0.9333333333333333
17960.0	1_417.0	2.95	-2.79	0.9333333333333333
17970.0	1_417.0	2.84	-3.31	0.9333333333333333
17980.0	1_417.0	2.7	-3.83	0.9333333333333333
17990.0	1_417.0	2.62	-4.37	0.9333333333333333
18000.0	1_417.0	2.57	-4.9	0.9333333333333333
18010.0	1_417.0	2.49	-5.41	0.9333333333333333
18020.0	1_417.0	2.51	-5.95	0.9333333333333333
18030.0	1_417.0	2.55	-6.5	0.9333333333333333
18040.0	1_417.0	2.54	-7.04	0.9333333333333333
18050.0	1_417.0	2.61	-7.65	0.9333333333333333
18060.0	1_417.0	2.69	-8.24	0.9333333333333333
17930.0	1_418.0	3.71	-4.82	0.8571428571428571
17940.0	1_418.0	3.57	-4.35	0.8571428571428571
17950.0	1_418.0	3.52	-3.81	0.8571428571428571
17960.0	1_418.0	3.78	-3.29	0.8571428571428571
17970.0	1_418.0	3.92	-2.88	0.8571428571428571
17980.0	1_418.0	3.96	-2.32	0.8571428571428571
17990.0	1_418.0	3.94	-1.91	0.8571428571428571
17940.0	1_419.0	3.37	-9.71	0.9230769230769231
17950.0	1_419.0	3.35	-9.05	0.9230769230769231
17960.0	1_419.0	3.3	-8.36	0.9230769230769231
17970.0	1_419.0	3.33	-7.66	0.9230769230769231
17980.0	1_419.0	3.33	-6.98	0.9230769230769231
17990.0	1_419.0	3.33	-6.31	0.9230769230769231
18000.0	1_419.0	3.34	-5.65	0.9230769230769231
18010.0	1_419.0	3.3	-4.96	0.9230769230769231
18020.0	1_419.0	3.29	-4.27	0.9230769230769231
18030.0	1_419.0	3.3	-3.58	0.9230769230769231
18040.0	1_419.0	3.28	-2.87	0.9230769230769231
18050.0	1_419.0	3.35	-2.18	0.9230769230769231
18060.0	1_419.0	3.35	-1.49	0.9230769230769231
1080.0	1_42.0	-2.17	-8.63	0.9
1090.0	1_42.0	-2.18	-8.09	0.9
1100.0	1_42.0	-2.08	-7.59	0.9
1110.0	1_42.0	-2.02	-7.04	0.9
1120.0	1_42.0	-1.9	-6.54	0.9
1130.0	1_42.0	-1.7	-6.02	0.9
1140.0	1_42.0	-1.59	-5.64	0.9
1150.0	1_42.0	-1.49	-5.32	0.9
1160.0	1_42.0	-1.36	-4.87	0.9
1170.0	1_42.0	-1.63	-4.78	0.9
18010.0	1_420.0	3.5	-8.72	0.8333333333333334
18020.0	1_420.0	3.52	-8.11	0.8333333333333334
18030.0	1_420.0	3.58	-7.49	0.8333333333333334
18040.0	1_420.0	3.6	-6.86	0.8333333333333334
18050.0	1_420.0	3.62	-6.25	0.8333333333333334
18060.0	1_420.0	3.62	-5.63	0.8333333333333334
1140.0	1_43.0	-1.69	-2.56	1.5
1150.0	1_43.0	-1.69	-2.56	1.5
1160.0	1_43.0	-1.69	-2.56	1.5
1170.0	1_43.0	-1.69	-2.56	1.5
1140.0	1_44.0	-2.39	-2.19	1.5
1150.0	1_44.0	-2.39	-2.19	1.5
1160.0	1_44.0	-2.39	-2.19	1.5
1170.0	1_44.0	-2.39	-2.19	1.5
1140.0	1_45.0	1.27	1.88	0.9285714285714286
1150.0	1_45.0	1.31	1.19	0.9285714285714286
1160.0	1_45.0	1.35	0.53	0.9285714285714286
1170.0	1_45.0	1.37	-0.17	0.9285714285714286
1180.0	1_45.0	1.42	-0.91	0.9285714285714286
1190.0	1_45.0	1.43	-1.67	0.9285714285714286
1200.0	1_45.0	1.47	-2.58	0.9285714285714286
1210.0	1_45.0	1.58	-3.22	0.9285714285714286
1220.0	1_45.0	1.69	-3.99	0.9285714285714286
1230.0	1_45.0	1.66	-4.93	0.9285714285714286
1240.0	1_45.0	1.82	-5.74	0.9285714285714286
1250.0	1_45.0	1.97	-6.53	0.9285714285714286
1260.0	1_45.0	2.08	-7.32	0.9285714285714286
1270.0	1_45.0	2.26	-8.06	0.9285714285714286
1150.0	1_46.0	-1.65	0.9	1.9166666666666667
1160.0	1_46.0	-1.65	0.9	1.9166666666666667
1170.0	1_46.0	-1.65	0.9	1.9166666666666667
1180.0	1_46.0	-1.65	0.9	1.9166666666666667
1190.0	1_46.0	-1.65	0.9	1.9166666666666667
1200.0	1_46.0	-1.65	0.9	1.9166666666666667
1210.0	1_46.0	-1.65	0.9	1.9166666666666667
1220.0	1_46.0	-1.65	0.9	1.9166666666666667
1230.0	1_46.0	-1.65	0.9	1.9166666666666667
1240.0	1_46.0	-1.65	0.9	1.9166666666666667
1250.0	1_46.0	-1.65	0.9	1.9166666666666667
1260.0	1_46.0	-1.65	0.9	1.9166666666666667
1270.0	1_46.0	-1.65	0.9	1.9166666666666667
1280.0	1_46.0	-1.65	0.9	1.9166666666666667
1290.0	1_46.0	-1.65	0.9	1.9166666666666667
1300.0	1_46.0	-1.65	0.9	1.9166666666666667
1310.0	1_46.0	-1.65	0.9	1.9166666666666667
1320.0	1_46.0	-1.65	0.9	1.9166666666666667
1330.0	1_46.0	-1.65	0.9	1.9166666666666667
1340.0	1_46.0	-1.65	0.9	1.9166666666666667
1350.0	1_46.0	-1.65	0.9	1.9166666666666667
1360.0	1_46.0	-1.65	0.9	1.9166666666666667
1370.0	1_46.0	-1.65	0.9	1.9166666666666667
1380.0	1_46.0	-1.65	0.9	1.9166666666666667
1150.0	1_47.0	-1.72	1.28	1.9166666666666667
1160.0	1_47.0	-1.72	1.28	1.9166666666666667
1170.0	1_47.0	-1.72	1.28	1.9166666666666667
1180.0	1_47.0	-1.72	1.28	1.9166666666666667
1190.0	1_47.0	-1.72	1.28	1.9166666666666667
1200.0	1_47.0	-1.72	1.28	1.9166666666666667
1210.0	1_47.0	-1.72	1.28	1.9166666666666667
1220.0	1_47.0	-1.72	1.28	1.9166666666666667
